timestamps,Carbon Dioxide concentration,Temperature
1543043260050,381.0,10.35
1543043259050,381.0,10.35
1543043258249,381.0,10.36
1543043257050,381.0,10.36
1543043256052,381.0,10.36
1543043255051,381.0,10.36
1543043254574,381.0,10.36
1543043253583,381.0,10.36
1543043252143,381.0,10.36
1543043251050,381.0,10.36
1543043250050,381.0,10.36
1543043249050,381.0,10.36
1543043248050,381.0,10.36
1543043247450,381.0,10.36
1543043246050,381.0,10.36
1543043245050,381.0,10.37
1543043244049,381.0,10.37
1543043243363,381.0,10.37
1543043242342,381.0,10.37
1543043241304,381.0,10.37
1543043240669,381.0,10.37
1543043239263,381.0,10.37
1543043238250,381.0,10.37
1543043237344,381.0,10.37
1543043236204,381.0,10.37
1543043235184,381.0,10.37
1543043234163,381.0,10.37
1543043233123,381.0,10.37
1543043232105,381.0,10.37
1543043231249,381.0,10.37
1543043230063,381.0,10.37
1543043229514,381.0,10.37
1543043228874,381.0,10.37
1543043227544,381.0,10.37
1543043226342,381.0,10.37
1543043225143,381.0,10.38
1543043223974,381.0,10.38
1543043223372,381.0,10.38
1543043222249,381.0,10.38
1543043221449,381.0,10.38
1543043220250,381.0,10.38
1543043219048,381.0,10.38
1543043217960,381.0,10.38
1543043217268,381.0,10.39
1543043216142,381.0,10.39
1543043215342,381.0,10.39
1543043214143,381.0,10.39
1543043212955,381.0,10.39
1543043211953,381.0,10.39
1543043210949,381.0,10.4
1543043210049,381.0,10.4
1543043209248,381.0,10.4
1543043208049,381.0,10.4
1543043206946,381.0,10.41
1543043205944,381.0,10.41
1543043204944,381.0,10.41
1543043203940,381.0,10.41
1543043203142,381.0,10.41
1543043201943,381.0,10.41
1543043200941,382.0,10.42
1543043199953,382.0,10.42
1543043199469,382.0,10.42
1543043198392,382.0,10.42
1543043197049,382.0,10.43
1543043195947,382.0,10.43
1543043194941,382.0,10.43
1543043193940,382.0,10.43
1543043192940,382.0,10.43
1543043192271,382.0,10.43
1543043190942,382.0,10.44
1543043190468,382.0,10.44
1543043189162,382.0,10.44
1543043188123,382.0,10.44
1543043187249,382.0,10.44
1543043186104,382.0,10.44
1543043185062,382.0,10.45
1543043184049,382.0,10.45
1543043183048,382.0,10.45
1543043182003,382.0,10.45
1543043181143,382.0,10.45
1543043179962,382.0,10.45
1543043178942,382.0,10.46
1543043177943,382.0,10.46
1543043177048,382.0,10.46
1543043176250,382.0,10.46
1543043175049,382.0,10.46
1543043173949,382.0,10.46
1543043173048,382.0,10.46
1543043172143,382.0,10.47
1543043171352,382.0,10.47
1543043170143,382.0,10.47
1543043168942,382.0,10.47
1543043167942,382.0,10.47
1543043166942,382.0,10.47
1543043166049,382.0,10.47
1543043165247,382.0,10.47
1543043164048,382.0,10.47
1543043162951,382.0,10.47
1543043161942,382.0,10.47
1543043160903,382.0,10.47
1543043159943,382.0,10.47
1543043159144,382.0,10.47
1543043157942,382.0,10.47
1543043156903,382.0,10.47
1543043155904,382.0,10.47
1543043155474,382.0,10.47
1543043154411,382.0,10.47
1543043153048,382.0,10.47
1543043151903,382.0,10.47
1543043150869,382.0,10.47
1543043149869,382.0,10.47
1543043149374,382.0,10.47
1543043148303,382.0,10.47
1543043146947,381.0,10.48
1543043145861,381.0,10.48
1543043144858,381.0,10.48
1543043143856,381.0,10.48
1543043143248,381.0,10.48
1543043142182,381.0,10.48
1543043140856,381.0,10.48
1543043140372,381.0,10.48
1543043139103,381.0,10.48
1543043138071,381.0,10.48
1543043137142,381.0,10.48
1543043136047,381.0,10.48
1543043135011,381.0,10.48
1543043133991,381.0,10.48
1543043132972,381.0,10.48
1543043131952,382.0,10.48
1543043131047,382.0,10.48
1543043129903,383.0,10.48
1543043128871,383.0,10.48
1543043127851,383.0,10.48
1543043126943,383.0,10.48
1543043126142,383.0,10.48
1543043124941,383.0,10.48
1543043123848,383.0,10.48
1543043122865,383.0,10.48
1543043121847,383.0,10.48
1543043120847,383.0,10.48
1543043120047,383.0,10.48
1543043118847,383.0,10.48
1543043117847,383.0,10.48
1543043116847,383.0,10.48
1543043115941,383.0,10.48
1543043115151,383.0,10.48
1543043113943,383.0,10.48
1543043112846,384.0,10.48
1543043111847,384.0,10.48
1543043110847,384.0,10.48
1543043109847,384.0,10.48
1543043109047,384.0,10.48
1543043107865,384.0,10.48
1543043106847,384.0,10.49
1543043105847,384.0,10.49
1543043105374,384.0,10.49
1543043104351,384.0,10.49
1543043102943,384.0,10.49
1543043101847,384.0,10.49
1543043100848,384.0,10.49
1543043099847,384.0,10.49
1543043098847,384.0,10.49
1543043098247,384.0,10.49
1543043096847,384.0,10.49
1543043095846,384.0,10.5
1543043094846,384.0,10.5
1543043094124,384.0,10.5
1543043093143,384.0,10.5
1543043092103,384.0,10.5
1543043091373,384.0,10.5
1543043090050,384.0,10.5
1543043089047,383.0,10.5
1543043088001,383.0,10.5
1543043087271,383.0,10.5
1543043086473,383.0,10.5
1543043085141,383.0,10.5
1543043083901,383.0,10.5
1543043082901,383.0,10.5
1543043082046,383.0,10.5
1543043080848,383.0,10.5
1543043080214,383.0,10.5
1543043079581,383.0,10.5
1543043078342,383.0,10.5
1543043077143,383.0,10.5
1543043075946,383.0,10.5
1543043074760,383.0,10.51
1543043073765,383.0,10.51
1543043072857,383.0,10.51
1543043071846,383.0,10.51
1543043071046,383.0,10.51
1543043069846,383.0,10.51
1543043068757,383.0,10.51
1543043067746,383.0,10.51
1543043066746,383.0,10.51
1543043065754,383.0,10.51
1543043064941,383.0,10.51
1543043063742,383.0,10.51
1543043062741,383.0,10.51
1543043061744,383.0,10.51
1543043060846,383.0,10.51
1543043060047,383.0,10.51
1543043058845,383.0,10.51
1543043057742,383.0,10.51
1543043056749,383.0,10.51
1543043055742,383.0,10.52
1543043054742,383.0,10.52
1543043053943,384.0,10.52
1543043052742,384.0,10.52
1543043051742,384.0,10.52
1543043050742,384.0,10.52
1543043049845,384.0,10.52
1543043049189,384.0,10.52
1543043047863,384.0,10.52
1543043046741,384.0,10.52
1543043045743,384.0,10.52
1543043044746,384.0,10.52
1543043043744,384.0,10.52
1543043043008,384.0,10.52
1543043041988,384.0,10.52
1543043040974,384.0,10.52
1543043039950,384.0,10.52
1543043038909,384.0,10.52
1543043038045,384.0,10.52
1543043036869,384.0,10.52
1543043035857,384.0,10.52
1543043034845,384.0,10.52
1543043033844,384.0,10.52
1543043032644,384.0,10.52
1543043031943,384.0,10.52
1543043030758,384.0,10.52
1543043029941,384.0,10.52
1543043029376,384.0,10.52
1543043028245,384.0,10.52
1543043027045,384.0,10.52
1543043025845,384.0,10.52
1543043024743,384.0,10.52
1543043023845,384.0,10.52
1543043022943,384.0,10.52
1543043022143,384.0,10.52
1543043020952,384.0,10.52
1543043019752,384.0,10.52
1543043018701,384.0,10.52
1543043017698,384.0,10.52
1543043016845,384.0,10.52
1543043016046,384.0,10.52
1543043014844,384.0,10.52
1543043013700,384.0,10.52
1543043012699,384.0,10.52
1543043011699,384.0,10.52
1543043010744,384.0,10.52
1543043009944,384.0,10.52
1543043008744,384.0,10.52
1543043007669,384.0,10.52
1543043006668,384.0,10.52
1543043006175,384.0,10.52
1543043005257,384.0,10.52
1543043003843,384.0,10.52
1543043002662,384.0,10.52
1543043001662,384.0,10.52
1543043000662,384.0,10.52
1543043000076,384.0,10.52
1543042999149,384.0,10.52
1543042997744,384.0,10.52
1543042996655,384.0,10.52
1543042995654,384.0,10.52
1543042994653,384.0,10.52
1543042993651,384.0,10.52
1543042993043,384.0,10.52
1543042991650,383.0,10.52
1543042990644,383.0,10.52
1543042989644,383.0,10.52
1543042988969,383.0,10.52
1543042987958,383.0,10.52
1543042987220,383.0,10.51
1543042986576,383.0,10.51
1543042984899,383.0,10.51
1543042983857,383.0,10.51
1543042982843,383.0,10.51
1543042981845,383.0,10.51
1543042980797,383.0,10.51
1543042979844,383.0,10.51
1543042979273,383.0,10.51
1543042978143,383.0,10.51
1543042976941,383.0,10.51
1543042975745,383.0,10.51
1543042974668,383.0,10.51
1543042973751,383.0,10.51
1543042972643,383.0,10.51
1543042971650,383.0,10.51
1543042970843,383.0,10.51
1543042969643,383.0,10.51
1543042968643,383.0,10.52
1543042967643,383.0,10.52
1543042966756,383.0,10.52
1543042965943,383.0,10.52
1543042964751,383.0,10.52
1543042963644,383.0,10.52
1543042962644,383.0,10.52
1543042961643,382.0,10.52
1543042960643,382.0,10.52
1543042959843,382.0,10.52
1543042958643,382.0,10.52
1543042957643,382.0,10.52
1543042956643,382.0,10.52
1543042955743,382.0,10.52
1543042954941,382.0,10.52
1543042953745,382.0,10.52
1543042952643,382.0,10.52
1543042951643,382.0,10.52
1543042950643,382.0,10.52
1543042949643,382.0,10.52
1543042948843,382.0,10.52
1543042947643,382.0,10.52
1543042946643,382.0,10.52
1543042945643,382.0,10.52
1543042945073,382.0,10.52
1543042944099,382.0,10.52
1543042942753,382.0,10.52
1543042941574,382.0,10.52
1543042940873,382.0,10.52
1543042939574,382.0,10.52
1543042938647,382.0,10.52
1543042937898,382.0,10.52
1543042937175,382.0,10.52
1543042935866,382.0,10.52
1543042935176,382.0,10.52
1543042934140,382.0,10.53
1543042932942,382.0,10.53
1543042931796,382.0,10.53
1543042930776,382.0,10.53
1543042929757,382.0,10.53
1543042928714,382.0,10.53
1543042927698,382.0,10.53
1543042926842,382.0,10.53
1543042925656,382.0,10.53
1543042924642,382.0,10.53
1543042923642,382.0,10.53
1543042922596,382.0,10.53
1543042921576,382.0,10.53
1543042920757,382.0,10.53
1543042919555,382.0,10.53
1543042918555,382.0,10.53
1543042917544,382.0,10.53
1543042916643,382.0,10.53
1543042915842,382.0,10.53
1543042914642,382.0,10.53
1543042913550,382.0,10.53
1543042912550,382.0,10.54
1543042911540,382.0,10.54
1543042910540,382.0,10.54
1543042909741,382.0,10.54
1543042908543,382.0,10.54
1543042907539,382.0,10.54
1543042906540,382.0,10.54
1543042905640,382.0,10.54
1543042904842,382.0,10.54
1543042903642,382.0,10.54
1543042902542,381.0,10.55
1543042901541,381.0,10.55
1543042900874,381.0,10.55
1543042899541,381.0,10.55
1543042898984,381.0,10.55
1543042897542,381.0,10.55
1543042896542,381.0,10.55
1543042896098,381.0,10.55
1543042896021,381.0,10.55
1543042895273,381.0,10.55
1543042893474,381.0,10.56
1543042891995,381.0,10.56
1543042891176,381.0,10.56
1543042890045,381.0,10.56
1543042888915,381.0,10.56
1543042888177,381.0,10.56
1543042886898,381.0,10.56
1543042885867,381.0,10.56
1543042884856,381.0,10.57
1543042883942,381.0,10.57
1543042882859,381.0,10.57
1543042882074,381.0,10.57
1543042880775,381.0,10.57
1543042879755,381.0,10.57
1543042878715,382.0,10.57
1543042877843,382.0,10.57
1543042876697,382.0,10.57
1543042875662,382.0,10.57
1543042874642,382.0,10.57
1543042873641,382.0,10.57
1543042872606,383.0,10.57
1543042871752,383.0,10.57
1543042870575,383.0,10.57
1543042869556,383.0,10.57
1543042868515,383.0,10.57
1543042867874,383.0,10.57
1543042866842,383.0,10.57
1543042865640,383.0,10.57
1543042864692,383.0,10.57
1543042863496,383.0,10.57
1543042862496,383.0,10.57
1543042861542,383.0,10.58
1543042860751,383.0,10.58
1543042859542,383.0,10.58
1543042858464,383.0,10.58
1543042857679,383.0,10.58
1543042856886,383.0,10.58
1543042855842,383.0,10.58
1543042854642,383.0,10.58
1543042853454,383.0,10.58
1543042852456,383.0,10.58
1543042851452,383.0,10.58
1543042850542,383.0,10.58
1543042849751,383.0,10.58
1543042848555,383.0,10.58
1543042847445,382.0,10.58
1543042846674,382.0,10.58
1543042845449,382.0,10.58
1543042844444,382.0,10.58
1543042844021,382.0,10.58
1543042843386,382.0,10.58
1543042841956,382.0,10.58
1543042841116,382.0,10.58
1543042839942,382.0,10.58
1543042838896,382.0,10.58
1543042837541,382.0,10.58
1543042836446,382.0,10.58
1543042835441,382.0,10.58
1543042834440,382.0,10.58
1543042833697,382.0,10.58
1543042832654,382.0,10.58
1543042831977,382.0,10.58
1543042830641,382.0,10.58
1543042829594,382.0,10.58
1543042828574,382.0,10.58
1543042827979,382.0,10.58
1543042826543,382.0,10.58
1543042825496,382.0,10.58
1543042824496,382.0,10.58
1543042823454,381.0,10.58
1543042822440,381.0,10.58
1543042821640,381.0,10.58
1543042820441,381.0,10.58
1543042819441,381.0,10.58
1543042818441,381.0,10.58
1543042817542,381.0,10.58
1543042816755,381.0,10.58
1543042815545,381.0,10.58
1543042814440,381.0,10.58
1543042813440,381.0,10.58
1543042812440,381.0,10.58
1543042811445,381.0,10.58
1543042810640,381.0,10.58
1543042809441,381.0,10.58
1543042808441,381.0,10.58
1543042807443,381.0,10.58
1543042806550,381.0,10.58
1543042805757,381.0,10.58
1543042804544,381.0,10.58
1543042803440,381.0,10.58
1543042802440,381.0,10.58
1543042801439,381.0,10.58
1543042800439,381.0,10.58
1543042799639,381.0,10.58
1543042798441,381.0,10.58
1543042797440,381.0,10.58
1543042797020,381.0,10.58
1543042796177,381.0,10.59
1543042794896,381.0,10.59
1543042793553,381.0,10.59
1543042792756,381.0,10.59
1543042792693,381.0,10.59
1543042792074,381.0,10.59
1543042790944,381.0,10.59
1543042789317,381.0,10.59
1543042788306,381.0,10.59
1543042787179,381.0,10.59
1543042785945,381.0,10.59
1543042784766,381.0,10.59
1543042783694,381.0,10.59
1543042782663,381.0,10.59
1543042781875,381.0,10.59
1543042780639,381.0,10.6
1543042779603,381.0,10.6
1543042778640,381.0,10.6
1543042777563,381.0,10.6
1543042776544,381.0,10.6
1543042775504,381.0,10.6
1543042774495,382.0,10.61
1543042773495,382.0,10.61
1543042772543,382.0,10.61
1543042771439,382.0,10.61
1543042770440,382.0,10.61
1543042769392,382.0,10.61
1543042768440,382.0,10.62
1543042767640,382.0,10.62
1543042766444,382.0,10.62
1543042765341,382.0,10.62
1543042764341,382.0,10.63
1543042763350,382.0,10.63
1543042762343,382.0,10.63
1543042761543,382.0,10.63
1543042760342,382.0,10.64
1543042759342,382.0,10.64
1543042758344,382.0,10.65
1543042757439,382.0,10.65
1543042756640,382.0,10.65
1543042755440,382.0,10.66
1543042754597,382.0,10.66
1543042753342,382.0,10.66
1543042752591,382.0,10.66
1543042751342,382.0,10.67
1543042750551,382.0,10.67
1543042749351,382.0,10.67
1543042748350,382.0,10.67
1543042747342,382.0,10.67
1543042746440,382.0,10.67
1543042745640,382.0,10.67
1543042744439,382.0,10.67
1543042743821,382.0,10.67
1543042743186,382.0,10.68
1543042741940,382.0,10.68
1543042740752,382.0,10.68
1543042739712,382.0,10.68
1543042738952,381.0,10.68
1543042738890,381.0,10.68
1543042737075,381.0,10.69
1543042735839,381.0,10.69
1543042734639,381.0,10.69
1543042733591,381.0,10.69
1543042732571,381.0,10.69
1543042731550,381.0,10.7
1543042730544,381.0,10.7
1543042729749,381.0,10.7
1543042728546,381.0,10.7
1543042727461,381.0,10.7
1543042726441,381.0,10.7
1543042725434,381.0,10.7
1543042724439,381.0,10.7
1543042723638,381.0,10.7
1543042722440,381.0,10.7
1543042721347,381.0,10.7
1543042720342,381.0,10.7
1543042719342,381.0,10.7
1543042718342,381.0,10.7
1543042717547,381.0,10.7
1543042716579,381.0,10.7
1543042715341,381.0,10.7
1543042714343,381.0,10.7
1543042713443,381.0,10.7
1543042712639,381.0,10.7
1543042711439,381.0,10.7
1543042710293,381.0,10.7
1543042709293,381.0,10.7
1543042708292,381.0,10.7
1543042707343,382.0,10.7
1543042706543,382.0,10.7
1543042705343,382.0,10.7
1543042704292,382.0,10.7
1543042703292,382.0,10.7
1543042702440,382.0,10.7
1543042701639,382.0,10.7
1543042700439,382.0,10.7
1543042699264,382.0,10.7
1543042698260,383.0,10.71
1543042697261,383.0,10.71
1543042696343,383.0,10.71
1543042695545,383.0,10.71
1543042694342,383.0,10.71
1543042693256,383.0,10.71
1543042692722,383.0,10.71
1543042692076,383.0,10.71
1543042690700,383.0,10.71
1543042689692,383.0,10.71
1543042688249,383.0,10.71
1543042687622,383.0,10.71
1543042686980,383.0,10.71
1543042685743,383.0,10.71
1543042684542,383.0,10.71
1543042683500,383.0,10.71
1543042682492,383.0,10.71
1543042681460,383.0,10.71
1543042680440,383.0,10.71
1543042679436,383.0,10.71
1543042678439,383.0,10.71
1543042677380,383.0,10.71
1543042676365,383.0,10.71
1543042675341,383.0,10.71
1543042674343,383.0,10.71
1543042673545,383.0,10.71
1543042672344,383.0,10.71
1543042671250,383.0,10.71
1543042670239,383.0,10.71
1543042669241,383.0,10.71
1543042668241,383.0,10.71
1543042667440,383.0,10.71
1543042666239,383.0,10.71
1543042665239,383.0,10.71
1543042664243,383.0,10.71
1543042663342,383.0,10.71
1543042662543,383.0,10.71
1543042661342,383.0,10.71
1543042660240,383.0,10.71
1543042659240,383.0,10.71
1543042658240,383.0,10.71
1543042657240,383.0,10.71
1543042656442,383.0,10.71
1543042655242,383.0,10.71
1543042654242,383.0,10.71
1543042653241,383.0,10.71
1543042652343,383.0,10.71
1543042651545,383.0,10.71
1543042650344,383.0,10.71
1543042649240,383.0,10.71
1543042648239,383.0,10.71
1543042647239,383.0,10.71
1543042646240,383.0,10.71
1543042645439,383.0,10.71
1543042644239,383.0,10.71
1543042643238,383.0,10.71
1543042642625,383.0,10.71
1543042641980,383.0,10.71
1543042640879,383.0,10.71
1543042639878,383.0,10.71
1543042638880,383.0,10.71
1543042637580,383.0,10.71
1543042636569,383.0,10.71
1543042635640,383.0,10.71
1543042634510,383.0,10.71
1543042633492,383.0,10.71
1543042632779,383.0,10.71
1543042631460,383.0,10.71
1543042630440,382.0,10.71
1543042629541,382.0,10.71
1543042628399,382.0,10.71
1543042627380,382.0,10.71
1543042626677,382.0,10.71
1543042625349,382.0,10.71
1543042624308,382.0,10.71
1543042623446,382.0,10.71
1543042622291,382.0,10.71
1543042621250,382.0,10.71
1543042620235,382.0,10.71
1543042619239,382.0,10.72
1543042618199,382.0,10.72
1543042617344,382.0,10.72
1543042616159,382.0,10.72
1543042615154,382.0,10.72
1543042614151,382.0,10.72
1543042613240,382.0,10.72
1543042612440,382.0,10.72
1543042611244,382.0,10.72
1543042610381,382.0,10.72
1543042609143,382.0,10.72
1543042608142,382.0,10.72
1543042607155,382.0,10.73
1543042606351,382.0,10.73
1543042605142,382.0,10.73
1543042604142,382.0,10.73
1543042603155,382.0,10.73
1543042602240,382.0,10.73
1543042601439,382.0,10.73
1543042600240,382.0,10.73
1543042599150,382.0,10.73
1543042598142,382.0,10.73
1543042597140,382.0,10.73
1543042596143,382.0,10.73
1543042595343,382.0,10.73
1543042594145,382.0,10.73
1543042593678,382.0,10.73
1543042592690,382.0,10.73
1543042591141,382.0,10.74
1543042590343,382.0,10.74
1543042589142,382.0,10.74
1543042588240,382.0,10.74
1543042587239,382.0,10.74
1543042586238,382.0,10.74
1543042585490,382.0,10.74
1543042584490,382.0,10.74
1543042583144,382.0,10.74
1543042582676,382.0,10.74
1543042581367,382.0,10.74
1543042580350,382.0,10.74
1543042579344,382.0,10.75
1543042578290,382.0,10.75
1543042577290,382.0,10.75
1543042576250,382.0,10.75
1543042575240,382.0,10.75
1543042574439,382.0,10.75
1543042573241,382.0,10.75
1543042572177,382.0,10.75
1543042571157,382.0,10.75
1543042570141,382.0,10.75
1543042569142,382.0,10.75
1543042568343,382.0,10.75
1543042567143,382.0,10.75
1543042566145,382.0,10.75
1543042565095,382.0,10.75
1543042564241,382.0,10.76
1543042563439,382.0,10.76
1543042562244,382.0,10.76
1543042561095,382.0,10.76
1543042560095,382.0,10.76
1543042559095,382.0,10.76
1543042558147,382.0,10.76
1543042557344,382.0,10.76
1543042556143,382.0,10.76
1543042555094,382.0,10.76
1543042554094,382.0,10.76
1543042553234,382.0,10.76
1543042552455,382.0,10.76
1543042551240,382.0,10.77
1543042550061,382.0,10.77
1543042549057,382.0,10.77
1543042548056,382.0,10.77
1543042547143,382.0,10.77
1543042546350,382.0,10.77
1543042545143,382.0,10.77
1543042544584,382.0,10.77
1543042543241,382.0,10.77
1543042542581,382.0,10.78
1543042541597,382.0,10.78
1543042540241,382.0,10.78
1543042539043,382.0,10.78
1543042538142,381.0,10.78
1543042537144,381.0,10.78
1543042536143,381.0,10.79
1543042535489,381.0,10.79
1543042534152,381.0,10.79
1543042533042,381.0,10.79
1543042532043,381.0,10.79
1543042531043,381.0,10.79
1543042530040,381.0,10.8
1543042529290,381.0,10.8
1543042528290,381.0,10.8
1543042527247,381.0,10.8
1543042526680,381.0,10.8
1543042525234,381.0,10.8
1543042524350,381.0,10.8
1543042523175,381.0,10.81
1543042522160,381.0,10.81
1543042521138,381.0,10.81
