podkin_drova,timestamps,temp
True,1543021932804,109.02
True,1543021933810,109.03
True,1543021935001,109.0
True,1543021936202,109.02
True,1543021936811,109.07
True,1543021937813,109.03
True,1543021938816,109.08
True,1543021939904,109.07
True,1543021941104,109.07
True,1543021941915,109.09
True,1543021942960,109.11
True,1543021943820,109.1
True,1543021944829,109.14
True,1543021946001,109.14
True,1543021947201,109.16
True,1543021948401,109.18
True,1543021949202,109.18
True,1543021950112,109.21
True,1543021950960,109.21
True,1543021952105,109.23
True,1543021953009,109.22
True,1543021954029,109.25
True,1543021955049,109.2
True,1543021956060,109.17
True,1543021957104,109.19
True,1543021958201,109.17
True,1543021959118,109.16
True,1543021960162,109.14
True,1543021961317,109.14
True,1543021962169,109.18
True,1543021963220,109.22
True,1543021964231,109.2
True,1543021964906,109.21
True,1543021965906,109.18
True,1543021966906,109.23
True,1543021968309,109.2
True,1543021968905,109.22
True,1543021969907,109.23
True,1543021970910,109.2
True,1543021971906,109.28
True,1543021973001,109.21
True,1543021974421,109.25
True,1543021975440,109.27
True,1543021976001,109.26
True,1543021976906,109.22
True,1543021977906,109.23
True,1543021979106,109.24
True,1543021979907,109.22
True,1543021980907,109.25
True,1543021981907,109.25
True,1543021982906,109.24
True,1543021984001,109.24
True,1543021985203,109.23
True,1543021986001,109.27
True,1543021986906,109.25
True,1543021987906,109.23
True,1543021988913,109.24
True,1543021990112,109.21
True,1543021991310,109.22
True,1543021992106,109.19
True,1543021992999,109.17
True,1543021994015,109.17
True,1543021995000,109.13
True,1543021996199,109.11
True,1543021997399,109.12
True,1543021998199,109.11
True,1543021998999,109.12
True,1543021999920,109.06
True,1543022001106,109.12
True,1543022001962,109.07
True,1543022002970,109.1
True,1543022004200,109.11
True,1543022005206,109.11
True,1543022006107,109.16
True,1543022007071,109.12
True,1543022008107,109.13
True,1543022009110,109.14
True,1543022010120,109.07
True,1543022011163,109.14
True,1543022012200,109.11
True,1543022013211,109.14
True,1543022013926,109.17
True,1543022014927,109.17
True,1543022015930,109.15
True,1543022017323,109.18
True,1543022018307,109.15
True,1543022019331,109.19
True,1543022019963,109.18
True,1543022021001,109.18
True,1543022022002,109.15
True,1543022023422,109.15
True,1543022024011,109.17
True,1543022025002,109.19
True,1543022026014,109.17
True,1543022027006,109.21
True,1543022028112,109.22
True,1543022029520,109.16
True,1543022030110,109.19
True,1543022031004,109.21
True,1543022032000,109.22
True,1543022033001,109.2
True,1543022034200,109.15
True,1543022035009,109.2
True,1543022036001,109.2
True,1543022037002,109.2
True,1543022038004,109.22
True,1543022039108,109.23
True,1543022040307,109.23
True,1543022041108,109.23
True,1543022042008,109.2
True,1543022043002,109.23
True,1543022044000,109.25
True,1543022045200,109.21
True,1543022046399,109.19
True,1543022047200,109.2
True,1543022048107,109.21
True,1543022048998,109.19
True,1543022050108,109.21
True,1543022051308,109.15
True,1543022052508,109.21
True,1543022053308,109.16
True,1543022054218,109.12
True,1543022055041,109.18
True,1543022056200,109.18
True,1543022057107,109.2
True,1543022058107,109.24
True,1543022059111,109.21
True,1543022060131,109.2
True,1543022061163,109.2
True,1543022062324,109.19
True,1543022063229,109.22
True,1543022064232,109.2
True,1543022065253,109.22
True,1543022066508,109.21
True,1543022067400,109.2
True,1543022068401,109.17
True,1543022069333,109.15
True,1543022070008,109.15
True,1543022071018,109.14
True,1543022072108,109.13
True,1543022073442,109.15
True,1543022074112,109.14
True,1543022075018,109.11
True,1543022076015,109.11
True,1543022077024,109.09
True,1543022078201,109.12
True,1543022079531,109.05
True,1543022080201,109.04
True,1543022081030,109.03
True,1543022082033,109.05
True,1543022083108,109.03
True,1543022084312,109.01
True,1543022085108,109.02
True,1543022086035,108.98
True,1543022087038,108.99
True,1543022088039,108.96
True,1543022089200,109.0
True,1543022090394,108.98
True,1543022091200,108.97
True,1543022092108,109.0
True,1543022093108,108.98
True,1543022094108,108.95
True,1543022095309,108.95
True,1543022096109,108.96
True,1543022097109,108.95
True,1543022098110,108.95
True,1543022099109,108.96
True,1543022100200,108.91
True,1543022101400,108.91
True,1543022102601,108.89
True,1543022103211,108.92
True,1543022104219,108.86
True,1543022105124,108.82
True,1543022106308,108.86
True,1543022107109,108.78
True,1543022108125,108.77
True,1543022109133,108.79
True,1543022110164,108.74
True,1543022111201,108.74
True,1543022112403,108.77
True,1543022113232,108.76
True,1543022114252,108.75
True,1543022115272,108.75
True,1543022116309,108.74
True,1543022117309,108.72
True,1543022118323,108.73
True,1543022119365,108.72
True,1543022120109,108.71
True,1543022121109,108.71
True,1543022122201,108.67
True,1543022123522,108.71
True,1543022124208,108.71
True,1543022125110,108.72
True,1543022126109,108.75
True,1543022127109,108.73
True,1543022128309,108.72
True,1543022129109,108.7
True,1543022130109,108.68
True,1543022131110,108.62
True,1543022132110,108.65
True,1543022133200,108.67
True,1543022134401,108.64
True,1543022135201,108.67
True,1543022136109,108.63
True,1543022137109,108.64
True,1543022138113,108.65
True,1543022139309,108.62
True,1543022140114,108.65
True,1543022141115,108.64
True,1543022142116,108.6
True,1543022143117,108.59
True,1543022144201,108.59
True,1543022145401,108.55
True,1543022146201,108.57
True,1543022147121,108.56
True,1543022148124,108.57
True,1543022149167,108.52
True,1543022150310,108.52
True,1543022151510,108.52
True,1543022152327,108.54
True,1543022153210,108.51
True,1543022154166,108.51
True,1543022155201,108.51
True,1543022156400,108.53
True,1543022157601,108.54
True,1543022158401,108.57
True,1543022159399,108.53
True,1543022160400,108.51
True,1543022161407,108.54
True,1543022162510,108.52
True,1543022163314,108.55
True,1543022164325,108.54
True,1543022165510,108.5
True,1543022166511,108.54
True,1543022167511,108.54
True,1543022168425,108.52
True,1543022169444,108.53
True,1543022170200,108.55
True,1543022171200,108.54
True,1543022172534,108.53
True,1543022173567,108.53
True,1543022174311,108.52
True,1543022175200,108.54
True,1543022176200,108.58
True,1543022177202,108.49
True,1543022178400,108.49
True,1543022179201,108.53
True,1543022180200,108.56
True,1543022181200,108.53
True,1543022182200,108.56
True,1543022183311,108.55
True,1543022184511,108.55
True,1543022185311,108.51
True,1543022186200,108.53
True,1543022187200,108.51
True,1543022188199,108.5
True,1543022189404,108.5
True,1543022190194,108.52
True,1543022191200,108.51
True,1543022192200,108.54
True,1543022193203,108.53
True,1543022194311,108.54
True,1543022195511,108.55
True,1543022196312,108.56
True,1543022197214,108.55
True,1543022198204,108.59
True,1543022199206,108.66
True,1543022200401,108.66
True,1543022201604,108.64
True,1543022202235,108.68
True,1543022203255,108.69
True,1543022204273,108.69
True,1543022205312,108.63
True,1543022206513,108.67
True,1543022207327,108.7
True,1543022208369,108.63
True,1543022209399,108.69
True,1543022210376,108.65
True,1543022211426,108.71
True,1543022212598,108.68
True,1543022213798,108.65
True,1543022214600,108.65
True,1543022215513,108.68
True,1543022216527,108.67
True,1543022217569,108.64
True,1543022218313,108.66
True,1543022219240,108.66
True,1543022220234,108.69
True,1543022221239,108.7
True,1543022222400,108.67
True,1543022223727,108.65
True,1543022224398,108.65
True,1543022225313,108.65
True,1543022226313,108.71
True,1543022227329,108.69
True,1543022228513,108.65
True,1543022229313,108.65
True,1543022230313,108.61
True,1543022231312,108.66
True,1543022232314,108.68
True,1543022233400,108.64
True,1543022234598,108.64
True,1543022235400,108.65
True,1543022236313,108.62
True,1543022237313,108.6
True,1543022238313,108.63
True,1543022239513,108.64
True,1543022240313,108.63
True,1543022241314,108.62
True,1543022242330,108.64
True,1543022243313,108.62
True,1543022244399,108.63
True,1543022245600,108.64
True,1543022246400,108.66
True,1543022247313,108.64
True,1543022248313,108.64
True,1543022249313,108.66
True,1543022250514,108.66
True,1543022251314,108.67
True,1543022252314,108.67
True,1543022253314,108.65
True,1543022254318,108.66
True,1543022255400,108.67
True,1543022256601,108.62
True,1543022257402,108.62
True,1543022258428,108.65
True,1543022259448,108.64
True,1543022260466,108.67
True,1543022261531,108.65
True,1543022262514,108.69
True,1543022263519,108.66
True,1543022264537,108.65
True,1543022265570,108.63
True,1543022266570,108.62
True,1543022267618,108.63
True,1543022268628,108.65
True,1543022269314,108.71
True,1543022270314,108.68
True,1543022271314,108.7
True,1543022272714,108.64
True,1543022273315,108.64
True,1543022274316,108.67
True,1543022275316,108.64
True,1543022276318,108.64
True,1543022277394,108.63
True,1543022278834,108.71
True,1543022279848,108.65
True,1543022280400,108.65
True,1543022281398,108.71
True,1543022282324,108.68
True,1543022283514,108.69
True,1543022284969,108.66
True,1543022285971,108.66
True,1543022286514,108.66
True,1543022287386,108.68
True,1543022288399,108.63
True,1543022289599,108.63
True,1543022290399,108.61
True,1543022291399,108.61
True,1543022292398,108.59
True,1543022293397,108.53
True,1543022294515,108.56
True,1543022295715,108.55
True,1543022296515,108.55
True,1543022297401,108.52
True,1543022298399,108.5
True,1543022299400,108.5
True,1543022300602,108.43
True,1543022301400,108.42
True,1543022302399,108.45
True,1543022303399,108.44
True,1543022304399,108.45
True,1543022305515,108.45
True,1543022306715,108.41
True,1543022307514,108.41
True,1543022308428,108.48
True,1543022309440,108.47
True,1543022310459,108.48
True,1543022311599,108.48
True,1543022312799,108.48
True,1543022313593,108.48
True,1543022314599,108.48
True,1543022315570,108.49
True,1543022316580,108.46
True,1543022317715,108.43
True,1543022318660,108.43
True,1543022319403,108.44
True,1543022320399,108.44
True,1543022321398,108.42
True,1543022322770,108.39
True,1543022323803,108.42
True,1543022324411,108.42
True,1543022325398,108.38
True,1543022326399,108.4
True,1543022327519,108.35
True,1543022328915,108.34
True,1543022329526,108.34
True,1543022330398,108.31
True,1543022331400,108.31
True,1543022332527,108.26
True,1543022333716,108.28
True,1543022334527,108.28
True,1543022335399,108.26
True,1543022336400,108.29
True,1543022337521,108.28
True,1543022338715,108.27
True,1543022339517,108.27
True,1543022340409,108.28
True,1543022341410,108.25
True,1543022342412,108.26
True,1543022343599,108.24
True,1543022344799,108.2
True,1543022345418,108.2
True,1543022346423,108.24
True,1543022347416,108.19
True,1543022348515,108.2
True,1543022349716,108.16
True,1543022350516,108.16
True,1543022351420,108.12
True,1543022352441,108.12
True,1543022353452,108.11
True,1543022354619,108.12
True,1543022355798,108.1
True,1543022356599,108.1
True,1543022357522,108.09
True,1543022358572,108.09
